city,state_name,county_name,lattitude,longitude,id
Mount Eaton,Ohio,Wayne,40.6948,-81.7021,1840011897
Haigler,Nebraska,Dundy,40.0122,-101.9385,1840012274
Redmon,Illinois,Edgar,39.6448,-87.8616,1840012503
Pierpont,South Dakota,Day,45.4953,-97.8321,1840000274
Everetts,North Carolina,Martin,35.8346,-77.1721,1840016203
Boones Mill,Virginia,Franklin,37.1156,-79.9514,1840006478
Comfort,West Virginia,Boone,38.1317,-81.6102,1840025686
Riverton,Minnesota,Crow Wing,46.4584,-94.0488,1840008846
Airport Road Addition,Texas,Brooks,27.219,-98.0981,1840018301
Crossnore,North Carolina,Avery,36.0222,-81.9308,1840016113
Miller City,Ohio,Putnam,41.1036,-84.1301,1840011757
Northwood,Pennsylvania,Blair,40.6864,-78.2272,1840026418
Glen Ferris,West Virginia,Fayette,38.1519,-81.2185,1840025678
Midland,South Dakota,Haakon,44.0711,-101.1554,1840002309
Bentley,Iowa,Pottawattamie,41.3755,-95.6225,1840024146
Washingtonville,Pennsylvania,Montour,41.0523,-76.675,1840000855
Cassoday,Kansas,Butler,38.0386,-96.6386,1840007545
Greenville,Oklahoma,Love,34.0061,-97.124,1840140998
Plainville,Ohio,Hamilton,39.1438,-84.3593,1840034159
Stark City,Missouri,Newton,36.8629,-94.1863,1840010894
Orient,Ohio,Pickaway,39.8056,-83.1528,1840012556
Blue,Oklahoma,Bryan,33.99,-96.2304,1840026980
Chaparrito,Texas,Starr,26.3408,-98.7354,1840040673
Garfield,Kansas,Pawnee,38.077,-99.2445,1840008667
Garden City,Iowa,Hardin,42.2455,-93.3954,1840026202
Venango,Nebraska,Perkins,40.7637,-102.0441,1840011871
Fountain Hill,Arkansas,Ashley,33.3575,-91.8511,1840016877
Stella,Nebraska,Richardson,40.2323,-95.7736,1840012348
Denton,Kansas,Doniphan,39.732,-95.2696,1840007300
Sedgewickville,Missouri,Bollinger,37.5146,-89.9061,1840013011
Breckenridge,Oklahoma,Garfield,36.4621,-97.7274,1840034419
Burlington,Oklahoma,Alfalfa,36.9001,-98.4235,1840021606
Winger,Minnesota,Polk,47.5363,-95.986,1840009962
Scotsdale,Missouri,Jefferson,38.3917,-90.5907,1840010805
Meta,Missouri,Osage,38.3122,-92.1656,1840008623
Little Browning,Montana,Glacier,48.6252,-112.35,1840039687
Morgan Heights,Colorado,Morgan,40.2875,-103.8275,1840038739
Roosevelt,Washington,Klickitat,45.7476,-120.2161,1840136623
Abeytas,New Mexico,Socorro,34.4652,-106.8137,1840025007
Pickering,Missouri,Nodaway,40.4503,-94.842,1840010413
Jerseytown,Pennsylvania,Columbia,41.0889,-76.5804,1840005001
Turin,Iowa,Monona,42.0208,-95.9662,1840010131
East Peru,Iowa,Madison,41.227,-93.9295,1840008222
Morland,Kansas,Graham,39.3489,-100.0743,1840008478
Litchfield,California,Lassen,40.3877,-120.3807,1840026365
Iron City,Tennessee,Lawrence,35.0227,-87.5855,1840036055
Barrytown,New York,Dutchess,42.0001,-73.9259,1840082974
Morrowville,Kansas,Washington,39.8452,-97.1724,1840008416
Menifee,Arkansas,Conway,35.1493,-92.5544,1840016372
Minto,Alaska,Yukon-Koyukuk,65.1033,-149.5565,1840023429
Moonshine,Louisiana,St. James,29.9701,-90.8132,1840039418
Elsie,Nebraska,Perkins,40.8472,-101.3893,1840011869
Erhard,Minnesota,Otter Tail,46.4836,-96.0965,1840007746
Stockett,Montana,Cascade,47.3542,-111.1697,1840023806
Paradise Valley,Nevada,Humboldt,41.4937,-117.547,1840024113
Algiers,Vermont,Windham,42.8182,-72.5771,1840152963
Rowan,Iowa,Wright,42.7399,-93.5503,1840009080
Mount Briar,Maryland,Washington,39.4426,-77.6873,1840026617
Burr Oak,Kansas,Jewell,39.87,-98.3055,1840007278
Harbor View,Ohio,Lucas,41.6932,-83.4447,1840000568
Walnut Hill,Illinois,Marion,38.4777,-89.0447,1840012850
Slabtown,Pennsylvania,Columbia,40.9051,-76.4059,1840005005
Port Graham,Alaska,Kenai Peninsula,59.34,-151.8464,1840023416
Boys Ranch,Texas,Oldham,35.5332,-102.2537,1840025815
Naper,Nebraska,Boyd,42.9642,-99.097,1840011035
Randolph,Tennessee,Tipton,35.5195,-89.8825,1840110445
Baxter,West Virginia,Marion,39.541,-80.1439,1840120784
Salem,South Carolina,Oconee,34.8879,-82.9752,1840017889
Atwood,Pennsylvania,Armstrong,40.7501,-79.2601,1840000884
Mount Olive,Arkansas,Izard,36.0038,-92.0914,1840145505
Trout,Louisiana,LaSalle,31.6967,-92.1797,1840064041
Frankfort Springs,Pennsylvania,Beaver,40.481,-80.4428,1840001021
Rodessa,Louisiana,Caddo,32.9735,-93.9966,1840018059
Cape May Point,New Jersey,Cape May,38.9372,-74.9651,1840001595
Keensburg,Illinois,Wabash,38.3518,-87.8683,1840012892
Lewis,Wisconsin,Polk,45.7159,-92.3965,1840025299
Wildorado,Texas,Oldham,35.2091,-102.2055,1840036614
New Grand Chain,Illinois,Pulaski,37.2552,-89.0165,1840013025
Hazel,South Dakota,Hamlin,44.7582,-97.381,1840002301
Middle Village,Wisconsin,Menominee,44.9347,-88.7334,1840038094
Fort Greely,Alaska,Southeast Fairbanks,63.9678,-145.7149,1840037586
White Oak,Missouri,Dunklin,36.3299,-90.0276,1840032113
Toxey,Alabama,Choctaw,31.9109,-88.3092,1840017017
Bodcaw,Arkansas,Nevada,33.5607,-93.4013,1840015651
Woodward,Pennsylvania,Centre,40.8997,-77.3472,1840005169
Dola,Ohio,Hardin,40.7848,-83.6989,1840026404
Anon Raices,Puerto Rico,Ponce,18.1389,-66.5856,1630025223
Prairie View,Kansas,Phillips,39.832,-99.5732,1840009510
Duane Lake,New York,Schenectady,42.7526,-74.1088,1840004442
Shevlin,Minnesota,Clearwater,47.5302,-95.2595,1840008827
Packwaukee,Wisconsin,Marquette,43.7653,-89.4599,1840025402
Vilas,Colorado,Baca,37.3737,-102.4474,1840022553
Taylor Ridge,Illinois,Rock Island,41.3892,-90.6705,1840051682
Boaz,Wisconsin,Richland,43.3299,-90.5277,1840002817
Fisher,Arkansas,Poinsett,35.4915,-90.9725,1840013425
Knox City,Missouri,Knox,40.1441,-92.0102,1840008375
Starr,South Carolina,Anderson,34.3774,-82.6954,1840016574
Central City,South Dakota,Lawrence,44.3685,-103.7706,1840000311
Box Elder,Montana,Hill,48.323,-110.0177,1840032795
Conchas Dam,New Mexico,San Miguel,35.3623,-104.2042,1840043001
Virgilina,Virginia,Halifax,36.5463,-78.7755,1840003868
Port Royal,Virginia,Caroline,38.1657,-77.1989,1840006304
Vickery,Ohio,Sandusky,41.3769,-82.9415,1840024152
Navarino,Wisconsin,Shawano,44.6109,-88.4934,1840023922
Zoar,Wisconsin,Menominee,45.0178,-88.8945,1840006753
Arbovale,West Virginia,Pocahontas,38.4353,-79.8116,1840038214
Montaqua,Montana,Carbon,45.5072,-108.9087,1840078050
Zena,Oklahoma,Delaware,36.5084,-94.8481,1840034602
Collins,Arkansas,Drew,33.5323,-91.5725,1840001821
Dorseyville,Louisiana,Iberville,30.1773,-91.1614,1840153109
Hays,Texas,Hays,30.1214,-97.8725,1840020904
Mentor,Minnesota,Polk,47.6966,-96.144,1840007706
Ruskin,Nebraska,Nuckolls,40.144,-97.867,1840012271
Lewisville,Ohio,Monroe,39.7671,-81.2182,1840012520
Spiritwood Lake,North Dakota,Stutsman,47.0743,-98.5866,1840001924
Emerald,Wisconsin,St. Croix,45.0833,-92.2579,1840025320
Dana,Illinois,LaSalle,40.9565,-88.95,1840011534
Tatums,Oklahoma,Carter,34.4779,-97.466,1840022846
Horntown,Oklahoma,Hughes,35.0869,-96.2476,1840021819
Tiawah,Oklahoma,Rogers,36.2483,-95.5362,1840019047
Virginia City,Montana,Madison,45.2962,-111.9369,1840022337
Ackworth,Iowa,Warren,41.3642,-93.4723,1840007105
Danvers,Minnesota,Swift,45.2814,-95.7559,1840006725
Bogus Hill,Connecticut,Fairfield,41.5075,-73.4625,1840148232
Flournoy,California,Tehama,39.9284,-122.4458,1840025547
Monroe,Oklahoma,Le Flore,34.9937,-94.5156,1840034468
Metaline,Washington,Pend Oreille,48.8533,-117.3893,1840022276
Bonanza Mountain Estates,Colorado,Boulder,39.9768,-105.4798,1840028528
Hillsboro,Iowa,Henry,40.8372,-91.7113,1840007147
Crabtree,Pennsylvania,Westmoreland,40.3637,-79.4695,1840005386
Leeds Point,New Jersey,Atlantic,39.4906,-74.4433,1840080958
Inman,Nebraska,Holt,42.3819,-98.5298,1840011044
Igo,California,Shasta,40.4992,-122.5458,1840027339
Mill Run,Pennsylvania,Blair,40.5055,-78.4333,1840151915
Kennan,Wisconsin,Price,45.5301,-90.5868,1840002008
Camp Three,Montana,Musselshell,46.4534,-108.5741,1840032829
Elizabeth,Minnesota,Otter Tail,46.3798,-96.1309,1840007745
Canova,South Dakota,Miner,43.8813,-97.504,1840002543
Christine,North Dakota,Richland,46.5752,-96.8066,1840001949
Bieber,California,Lassen,41.1332,-121.1295,1840022391
Dorchester,Illinois,Macoupin,39.0859,-89.8877,1840012651
Atmautluak,Alaska,Bethel,60.8622,-162.2858,1840023340
Cecil,Ohio,Paulding,41.219,-84.6017,1840010301
Etowah,Oklahoma,Cleveland,35.129,-97.1641,1840021807
Murtaugh,Idaho,Twin Falls,42.4918,-114.1625,1840020083
Okahumpka,Florida,Lake,28.7459,-81.8962,1840014050
Reasnor,Iowa,Jasper,41.5789,-93.0229,1840009225
Woodstock,Minnesota,Pipestone,44.011,-96.0967,1840010027
Burnt Prairie,Illinois,White,38.2509,-88.2585,1840010818
Nathrop,Colorado,Chaffee,38.7486,-106.0764,1840148648
Kossuth,Mississippi,Alcorn,34.8726,-88.6428,1840017895
Jackson Lake,Colorado,Morgan,40.3758,-104.0712,1840038727
Bainville,Montana,Roosevelt,48.147,-104.2264,1840019776
Avon,Montana,Powell,46.6264,-112.582,1840017351
Greenwich,New Jersey,Cumberland,39.391,-75.3432,1840153042
Vaiva Vo,Arizona,Pinal,32.7167,-111.9269,1840022988
Disney,Oklahoma,Mayes,36.4769,-95.0195,1840021660
Candlewood Lake Club,Connecticut,Litchfield,41.4939,-73.4373,1840044449
Cheshire,Ohio,Gallia,38.9502,-82.113,1840010708
Alpha,Minnesota,Jackson,43.6377,-94.8712,1840006839
High Forest,Minnesota,Olmsted,43.8462,-92.548,1840071441
Buffalo,North Dakota,Cass,46.9193,-97.5507,1840000174
Sierra City,California,Sierra,39.574,-120.6297,1840024380
Norris,South Dakota,Mellette,43.4721,-101.1928,1840024014
Alba,Pennsylvania,Bradford,41.7059,-76.8277,1840000509
Deering,North Dakota,McHenry,48.3959,-101.0499,1840000062
Isabel,Kansas,Barber,37.4672,-98.5515,1840008755
Woodlawn Park,Oklahoma,Oklahoma,35.5096,-97.6499,1840022735
Medanales,New Mexico,Rio Arriba,36.1765,-106.1777,1840033620
El Quiote,Texas,Starr,26.3845,-98.9084,1840040738
Gattman,Mississippi,Monroe,33.8848,-88.2367,1840017980
Airport Heights,Texas,Starr,26.4087,-98.8367,1840040600
Shumway,Arizona,Navajo,34.4145,-110.0649,1840038473
Briartown,Oklahoma,Muskogee,35.2974,-95.2386,1840034420
Minidoka,Idaho,Minidoka,42.754,-113.49,1840020067
Homestead,Missouri,Ray,39.3632,-94.2006,1840012632
Adrian,West Virginia,Upshur,38.9069,-80.2729,1840121929
Cataract,Wisconsin,Monroe,44.0867,-90.8383,1840025396
Peoa,Utah,Summit,40.7295,-111.3434,1840024186
Aquilla,Texas,Hill,31.8548,-97.22,1840019507
Linwood,Nebraska,Butler,41.4123,-96.9323,1840011623
Briggsdale,Colorado,Weld,40.6359,-104.3284,1840027347
Roseville,Pennsylvania,Tioga,41.8638,-76.9576,1840003302
Sorrento,Florida,Lake,28.8087,-81.5632,1840014047
Palco,Kansas,Rooks,39.2532,-99.5634,1840009575
Deer Creek,Arizona,Gila,34.0644,-111.3505,1840075296
Big Falls,Wisconsin,Waupaca,44.6175,-89.0166,1840002357
Drysdale,Arizona,Yuma,32.6452,-114.7067,1840075320
Concord,Illinois,Morgan,39.8157,-90.3705,1840012510
Register,Georgia,Bulloch,32.3658,-81.8845,1840018089
Belspring,Virginia,Pulaski,37.1938,-80.6097,1840024800
Skelp,Pennsylvania,Blair,40.6184,-78.2618,1840101258
Tampa,Kansas,Marion,38.5481,-97.1542,1840009661
McKeansburg,Pennsylvania,Schuylkill,40.6823,-76.0196,1840005209
Moorland,Iowa,Webster,42.4415,-94.2954,1840008055
Hastings,Iowa,Mills,41.0252,-95.4947,1840007153
Hettick,Illinois,Macoupin,39.3557,-90.0372,1840012650
Callensburg,Pennsylvania,Clarion,41.1258,-79.5577,1840000738
Dawson,Iowa,Dallas,41.8431,-94.2203,1840007055
Queets,Washington,Grays Harbor,47.5314,-124.3385,1840037807
Grand Cane,Louisiana,De Soto,32.0836,-93.8088,1840018119
Nightmute,Alaska,Bethel,60.4874,-164.8195,1840023363
Donald,Washington,Yakima,46.4765,-120.3975,1840023853
Lexington,Oregon,Morrow,45.4462,-119.6879,1840021199
Cearfoss,Maryland,Washington,39.699,-77.7765,1840024393
Lund,Nevada,White Pine,38.8642,-115.0099,1840024357
Madison,Maryland,Dorchester,38.5163,-76.2182,1840026730
Jameson,Missouri,Daviess,40.006,-93.9878,1840010525
Woodland,Mississippi,Chickasaw,33.7797,-89.0507,1840017991
Beaver Valley,Arizona,Gila,34.3409,-111.2987,1840075250
Sellers,South Carolina,Marion,34.2826,-79.4724,1840017962
Bowdon,North Dakota,Wells,47.4685,-99.7089,1840000116
Ollie,Iowa,Keokuk,41.1992,-92.0924,1840009286
Franklin,Arkansas,Izard,36.1727,-91.7697,1840016127
Coal Center,Pennsylvania,Washington,40.07,-79.9009,1840003647
Napeague,New York,Suffolk,40.9976,-72.0665,1840005050
Robeson Extension,Pennsylvania,Blair,40.4673,-78.1997,1840101032
Hardwick,California,Kings,36.4026,-119.7208,1840026930
Cool,Texas,Parker,32.8001,-98.0113,1840019419
Oak Hills,Iowa,Des Moines,40.7586,-91.1463,1840146251
Gu-Win,Alabama,Marion,33.9443,-87.8705,1840016696
Snelling,California,Merced,37.5216,-120.4385,1840024773
Milton,North Carolina,Caswell,36.5372,-79.2081,1840016057
Wainwright,Oklahoma,Muskogee,35.6134,-95.566,1840022723
Belleview,Kentucky,Boone,38.9793,-84.8249,1840026678
Broadwell,Illinois,Logan,40.0668,-89.4429,1840010476
Hyannis,Nebraska,Grant,42.0006,-101.7624,1840011358
Lebanon,Wisconsin,Dodge,43.2587,-88.6292,1840025436
Grasston,Minnesota,Kanabec,45.7958,-93.1526,1840007763
Markham,Washington,Grays Harbor,46.915,-123.9823,1840017359
Iron Post,Oklahoma,Mayes,36.1558,-95.1353,1840034641
Alexandria,Missouri,Clark,40.3598,-91.4595,1840007223
Geddes,South Dakota,Charles Mix,43.254,-98.6974,1840002851
Tupman,California,Kern,35.2987,-119.3577,1840019142
Livingston,South Carolina,Orangeburg,33.5531,-81.1196,1840016819
Connelsville,Missouri,Adair,40.278,-92.7019,1840075636
Munden,Kansas,Republic,39.9126,-97.5385,1840008413
Moore Station,Texas,Henderson,32.1905,-95.5704,1840020775
Cheney,Nebraska,Lancaster,40.7261,-96.5936,1840151081
Farmington,California,San Joaquin,37.9299,-121.0044,1840017605
Barnes City,Iowa,Mahaska,41.507,-92.4695,1840007112
Roosevelt,Minnesota,Roseau,48.807,-95.101,1840008813
Silverstreet,South Carolina,Newberry,34.2177,-81.7146,1840017940
Warthen,Georgia,Washington,33.0997,-82.8033,1840029371
Gantt,Alabama,Covington,31.4092,-86.4842,1840002554
Harding,Minnesota,Morrison,46.1191,-94.0368,1840006671
Harrisville,Ohio,Harrison,40.1815,-80.8869,1840012213
Du Pont,Georgia,Clinch,30.9891,-82.8691,1840017139
Mason City,Nebraska,Custer,41.2222,-99.2988,1840011470
Kingdom City,Missouri,Callaway,38.9473,-91.9389,1840012764
Walterhill,Tennessee,Rutherford,35.9573,-86.3679,1840013377
Lansing,Minnesota,Mower,43.7476,-92.9657,1840025429
Upland,Nebraska,Franklin,40.3195,-98.9023,1840012268
Monument,New Mexico,Lea,32.6243,-103.2776,1840026991
Vallecito,California,Calaveras,38.0836,-120.4652,1840018869
Christie,Oklahoma,Adair,35.9709,-94.6542,1840017749
Starrucca,Pennsylvania,Wayne,41.8996,-75.453,1840003316
Pensacola,Oklahoma,Mayes,36.4593,-95.1277,1840022666
Falcon,Mississippi,Quitman,34.391,-90.2555,1840016647
Judyville,Indiana,Warren,40.3584,-87.3969,1840029960
Schubert,Pennsylvania,Berks,40.4979,-76.2197,1840026455
Cliff,New Mexico,Grant,32.966,-108.6176,1840025067
Mount Croghan,South Carolina,Chesterfield,34.7697,-80.2264,1840016581
Lisbon,Florida,Lake,28.8824,-81.7812,1840028935
Hartsburg,Missouri,Boone,38.6974,-92.3068,1840010687
Black Sands,Hawaii,Hawaii,19.4136,-154.9588,1840151046
Atkinson Mills,Pennsylvania,Mifflin,40.4519,-77.8052,1840024263
East Pleasant View,Colorado,Jefferson,39.7278,-105.1572,1840073909
Brutus,Michigan,Emmet,45.4942,-84.7818,1840025182
Chester,Iowa,Howard,43.4916,-92.364,1840006860
Mill Spring,Missouri,Wayne,37.0651,-90.6779,1840013028
Braddyville,Iowa,Page,40.5806,-95.0312,1840007184
Braman,Oklahoma,Kay,36.9236,-97.3358,1840021613
Davey,Nebraska,Lancaster,40.9838,-96.6692,1840011846
Dodson,Montana,Phillips,48.3953,-108.2472,1840021048
Nunam Iqua,Alaska,Kusilvak,62.511,-164.8998,1840023328
Cape Meares,Oregon,Tillamook,45.5153,-123.9536,1840034758
Paige,Texas,Bastrop,30.2138,-97.1211,1840036305
Republic,Kansas,Republic,39.9239,-97.8245,1840009502
Pinion Pines,Arizona,Mohave,35.1466,-113.9058,1840075442
Godwin,North Carolina,Cumberland,35.2134,-78.677,1840016441
Palmer,Iowa,Pocahontas,42.6301,-94.5985,1840009077
Almont,North Dakota,Morton,46.7283,-101.5026,1840000195
Mount Vision,New York,Otsego,42.583,-75.0518,1840084650
Cibola,Arizona,La Paz,33.3733,-114.6792,1840017956
Delco,North Carolina,Columbus,34.3188,-78.2267,1840025856
Fredericksburg,Pennsylvania,Blair,40.3103,-78.2862,1840153036
Louise,Mississippi,Humphreys,32.9816,-90.5904,1840016888
Belden,Nebraska,Cedar,42.4116,-97.2077,1840011069
Packwood,Washington,Lewis,46.6085,-121.6703,1840025265
Schell City,Missouri,Vernon,38.0192,-94.1167,1840009859
White Cloud,Kansas,Doniphan,39.9744,-95.2991,1840010557
Rockville,Nebraska,Sherman,41.1185,-98.8311,1840011668
Banner,Illinois,Fulton,40.5126,-89.9156,1840012008
Palmersville,Tennessee,Weakley,36.4084,-88.5842,1840036081
Edmund,Wisconsin,Iowa,42.9662,-90.2644,1840025447
Pyote,Texas,Ward,31.538,-103.1225,1840022149
Adona,Arkansas,Perry,35.0399,-92.8992,1840013524
Powhatan,Arkansas,Lawrence,36.0873,-91.1238,1840017731
Mainville,Pennsylvania,Columbia,40.9797,-76.3706,1840005004
Aplin,Arkansas,Perry,34.9675,-92.9813,1840027807
Martha,Oklahoma,Jackson,34.7262,-99.3867,1840022818
Eldridge,Alabama,Walker,33.922,-87.6202,1840016767
Kingston,Arkansas,Madison,36.0518,-93.515,1840027661
Gillisonville,South Carolina,Jasper,32.6116,-81.0001,1840106893
Garten,West Virginia,Fayette,38.0335,-81.075,1840122429
Bluewater,California,San Bernardino,34.176,-114.264,1840017800
Meacham,Oregon,Umatilla,45.5231,-118.4396,1840034786
Malmo,Nebraska,Saunders,41.2664,-96.7209,1840011634
Littleton,West Virginia,Wetzel,39.7024,-80.5147,1840025592
Ferdinand,Idaho,Idaho,46.1519,-116.39,1840019892
Maysville,Colorado,Chaffee,38.5305,-106.2156,1840024588
Ellison Bay,Wisconsin,Door,45.2551,-87.0729,1840026084
Hard Rock,Arizona,Navajo,36.0309,-110.5048,1840075388
Keswick,California,Shasta,40.6135,-122.4606,1840024203
Yoder,Kansas,Reno,37.9455,-97.8682,1840026785
Monomoscoy Island,Massachusetts,Barnstable,41.5712,-70.5026,1840031247
Mendota,Minnesota,Dakota,44.8876,-93.1609,1840007854
Woodford,South Carolina,Orangeburg,33.6687,-81.112,1840016825
Grandin,North Dakota,Cass,47.2367,-97.0032,1840000180
Odin,Minnesota,Watonwan,43.8673,-94.7428,1840007922
Mitchellville,Tennessee,Sumner,36.6344,-86.54,1840014417
Alton,Kansas,Osborne,39.4678,-98.9486,1840007347
Enville,Tennessee,Chester,35.3911,-88.4303,1840016325
Partridge,Kansas,Reno,37.9666,-98.0922,1840009764
Craig,Nebraska,Burt,41.7852,-96.3624,1840011389
Lonepine,Montana,Sanders,47.6945,-114.6407,1840017327
Gakona,Alaska,Copper River,62.3609,-145.2657,1840023386
Elkton,Oregon,Douglas,43.6378,-123.5687,1840020030
Sail Harbor,Connecticut,Fairfield,41.5265,-73.4653,1840146394
Union Dale,Pennsylvania,Susquehanna,41.7154,-75.4818,1840003330
Jersey,Georgia,Walton,33.7177,-83.8,1840014787
Raywick,Kentucky,Marion,37.5606,-85.4311,1840014352
Osnabrock,North Dakota,Cavalier,48.67,-98.1488,1840000032
Eagle Creek,Pennsylvania,Centre,40.8989,-77.8935,1840151953
Mount Erie,Illinois,Wayne,38.5146,-88.2325,1840012886
Gomer,Ohio,Allen,40.8457,-84.1812,1840092633
Waggoner,Illinois,Montgomery,39.3776,-89.6525,1840012646
Clare,Iowa,Webster,42.5874,-94.3444,1840006938
Herminie,Pennsylvania,Westmoreland,40.2634,-79.7137,1840005388
Tony,Wisconsin,Rusk,45.4804,-90.9971,1840002077
Garrett,Illinois,Douglas,39.7973,-88.4247,1840012509
Frankfort,South Dakota,Spink,44.8777,-98.3092,1840002125
Onycha,Alabama,Covington,31.2246,-86.2785,1840017098
Pine Island,Florida,Hernando,28.5727,-82.6546,1840014110
Orrville,Alabama,Dallas,32.3068,-87.2454,1840016970
Imlay,Nevada,Pershing,40.6581,-118.1441,1840024249
Connerville,Oklahoma,Johnston,34.4436,-96.6359,1840034431
Bradley,South Carolina,Greenwood,34.0391,-82.2435,1840013624
Alvordton,Ohio,Williams,41.6646,-84.4347,1840026275
Sheldon,North Dakota,Ransom,46.5886,-97.4944,1840001945
Platter,Oklahoma,Bryan,33.9066,-96.5338,1840034480
Quinwood,West Virginia,Greenbrier,38.0586,-80.706,1840006289
Rohrsburg,Pennsylvania,Columbia,41.1325,-76.4231,1840004998
Bremen,Kansas,Marshall,39.8965,-96.7948,1840058478
Encantado,New Mexico,Santa Fe,35.7934,-105.9111,1840153127
Crowheart,Wyoming,Fremont,43.3398,-109.2298,1840017432
Sharon,Kansas,Barber,37.2498,-98.4177,1840009902
Sparks,Oklahoma,Lincoln,35.6113,-96.8191,1840022713
Segundo,Colorado,Las Animas,37.1225,-104.7395,1840024763
Forksville,Pennsylvania,Sullivan,41.4896,-76.6028,1840003437
Federal Dam,Minnesota,Cass,47.2411,-94.2152,1840007721
Hills and Dales,Kentucky,Jefferson,38.3005,-85.6249,1840030798
Campus,Illinois,Livingston,41.0247,-88.3072,1840010322
Rutland,Iowa,Humboldt,42.7614,-94.2952,1840009085
Allentown,Georgia,Wilkinson,32.5855,-83.2273,1840013791
Kell,Illinois,Marion,38.4912,-88.9032,1840012845
Allens Grove,Wisconsin,Walworth,42.5783,-88.7668,1840145268
St. Lucas,Iowa,Fayette,43.0665,-91.9341,1840009064
Layton,Florida,Monroe,24.8247,-80.8128,1840015162
Sycamore,Kentucky,Jefferson,38.2468,-85.5612,1840030809
Bernard,Iowa,Dubuque,42.3133,-90.8319,1840006931
Blockton,Iowa,Taylor,40.6168,-94.4779,1840007189
Wolverton,Minnesota,Wilkin,46.563,-96.7363,1840009979
Richland,South Dakota,Union,42.7634,-96.648,1840026186
Hurley,Missouri,Stone,36.9306,-93.4991,1840007653
Wyeville,Wisconsin,Monroe,44.0279,-90.3861,1840002569
Aripeka,Florida,Pasco,28.4308,-82.6668,1840025149
Bendena,Kansas,Doniphan,39.7436,-95.1811,1840026605
Matthews,Georgia,Jefferson,33.2176,-82.3079,1840025882
Kenny Lake,Alaska,Copper River,61.6644,-144.8662,1840023389
Larrabee,Iowa,Cherokee,42.8616,-95.5446,1840008027
Frystown,Pennsylvania,Berks,40.452,-76.3326,1840026447
Gilmanton,Wisconsin,Buffalo,44.4738,-91.6785,1840037953
Lyndon,Vermont,Caledonia,44.5154,-72.0134,1840152966
Haystack,New Mexico,McKinley,35.3612,-107.934,1840153131
Lauderdale,Mississippi,Lauderdale,32.5104,-88.5264,1840025906
